userId,movieId,rating,timestamp
5,657,3.5,1103229105
5,658,4.0,1163194619
5,661,5.0,1577211580
5,669,3.0,1199252188
5,675,4.5,1078609726
5,678,4.0,1462814581
5,689,4.0,932102725
5,696,2.0,1259232161
5,697,3.0,1265400146
5,700,3.5,1359883263
5,708,3.5,1168320943
5,721,2.5,1579965308
5,726,3.0,1597274438
5,728,4.5,1176009871
5,736,4.5,1023818129
5,739,3.5,1337051034
5,741,4.0,1557021247
5,743,3.0,963877672
5,744,3.5,1342063665
5,764,2.5,1472944237
5,770,4.5,1362387836
5,772,3.5,1403491528
5,775,4.5,1590231613
5,778,4.5,1505873890
5,781,4.5,1345516063
5,788,3.5,1209890398
5,793,3.5,990763130
5,803,3.0,1533887391
5,806,4.0,1426054365
5,807,3.5,1343708396
5,818,2.0,1413993298
5,828,3.5,960268811
5,829,4.0,1466251423
5,836,4.0,1315342931
5,837,4.0,1178710087
5,851,3.5,1273425394
5,855,2.5,996395509
5,861,3.5,1538810661
5,865,5.0,1552591367
5,868,1.5,1138353796
5,869,3.0,1586353057
5,877,4.0,1104192395
5,879,4.0,1089617635
5,881,2.5,1574808802
5,886,3.0,993545100
5,897,3.5,1199590984
5,899,3.5,905363762
5,900,4.0,1403789718
5,905,3.5,1561521257
5,908,4.5,1276138497
5,922,4.5,1194489674
5,940,5.0,1597513636
5,942,5.0,1339164113
5,953,3.0,1383096764
5,955,4.5,1018987201
5,962,3.0,1452914195
5,969,4.0,1364174466
5,974,4.5,1549596048
5,975,4.5,1522483869
5,978,4.0,1341626875
5,987,1.5,1224759165
5,989,4.0,1371929988
5,997,3.5,1209698307
6,6,3.5,958483779
6,15,2.5,1228091645
6,16,4.0,1590540612
6,20,4.0,1547228109
6,27,3.5,1193308696
6,32,2.5,1063757592
6,35,3.5,1197998367
6,50,2.5,934811062
6,54,3.5,1249104914
6,56,4.5,1183152546
6,57,4.5,1123664312
6,60,4.0,945460366
6,64,4.5,1028443290
6,71,2.5,1337425472
6,85,2.5,953847552
6,86,4.5,1078375815
6,90,4.5,1013392056
6,92,2.5,1416170649
6,95,3.5,1534842521
6,99,3.5,1590084027
6,105,3.0,1595124150
6,106,4.0,1082319923
6,108,3.0,1141842699
6,111,3.0,927015024
6,112,4.0,1185068720
6,118,3.5,1434670026
6,127,3.0,931164732
6,133,2.5,1036010175
6,136,2.5,1516322203
6,139,3.5,1517445182
6,142,4.0,1522574111
6,143,3.0,1228964854
6,147,2.5,1244776843
6,152,3.5,940989103
6,156,4.0,1582279076
6,157,2.5,1556024528
6,158,2.5,944472807
6,177,3.5,1276544316
6,193,4.0,1174406157
6,201,3.5,1089278871
6,203,3.5,1092339646
6,204,4.5,1199031414
6,205,3.5,1231826079
6,224,4.0,1332154144
6,230,3.0,1530072146
6,235,4.0,997233475
6,243,3.0,1480771618
6,249,5.0,1494142079
6,255,4.5,1356811248
6,269,2.0,919106176
6,274,3.5,1467455139
6,292,4.5,973962959
6,297,4.5,956307527
6,298,2.5,1206481333
6,300,3.0,919486969
6,309,3.5,1173896359
6,313,2.5,932825371
6,322,3.0,937502932
6,323,2.0,1442453633
6,341,2.5,1321932382
6,344,3.5,970379833
6,345,4.5,1471730020
6,348,3.0,1320049160
6,350,4.0,1305651140
6,358,3.0,1131290993
6,360,4.5,1269292116
6,364,3.5,1583510005
6,379,2.0,1343131881
6,389,4.5,1053690222
6,390,3.5,1094918967
6,391,4.5,1569062008
6,394,5.0,1368719868
6,396,2.0,1136740782
6,398,3.0,1447383436
6,402,4.0,1020857661
6,406,2.5,1356010361
6,409,3.5,1145426169
6,417,2.0,1077094214
6,419,3.5,1201072225
6,422,3.0,1460898957
6,426,3.0,1290733631
6,431,2.5,1433003912
6,437,3.0,1517129521
6,440,4.5,1179292022
6,449,3.0,935358753
6,450,2.5,1093980265
6,457,4.0,1516287612
6,460,3.0,996803007
6,463,3.0,1252450854
6,467,4.5,975752770
6,468,3.0,1524655970
6,469,4.5,1372224205
6,472,2.0,990375387
6,476,3.5,1045269252
6,479,3.0,1119775758
6,482,4.5,1590814107
6,485,3.0,1580959528
6,486,4.0,931194789
6,488,4.0,1292274073
6,493,3.5,1280106617
6,495,4.0,1480007480
6,497,2.5,1058856259
6,510,2.5,1287119032
6,511,3.5,1093695441
6,513,2.5,1413624492
6,528,3.5,1393992703
6,535,2.0,924975269
6,540,1.5,1021711904
6,544,4.0,1444229144
6,564,3.5,903322823
6,576,3.5,1111319943
6,577,3.0,909260655
6,578,3.5,980049221
6,585,4.0,1211459959
6,586,3.5,1219861903
6,589,2.0,1417211011
6,595,4.5,1144669545
6,625,3.5,1480324199
6,629,3.5,1263475233
6,641,4.0,1595678647
6,647,2.0,1488517055
6,650,2.5,1097916608
6,660,3.5,908428891
6,665,3.0,1249706569
6,675,3.0,1522672250
6,681,5.0,1178810888
6,694,2.5,1044570046
6,705,4.0,1027972110
6,731,3.0,1587093857
6,733,4.0,1278685136
6,734,2.0,1077212493
6,741,3.5,1202589368
6,742,2.5,959924134
6,743,3.5,1038693898
6,754,2.5,1566143019
6,756,4.0,1372761903
6,759,4.5,1152358638
6,767,2.0,1488440544
6,777,3.5,1136639199
6,784,1.5,1371003940
6,793,4.0,1169539844
6,805,4.5,1351783825
6,818,2.5,1071302293
6,820,3.0,1319197535
6,822,4.0,1452569924
6,824,4.5,1173305683
6,825,3.0,1058584464
6,826,3.0,1110385893
6,830,3.0,1249822074
6,837,4.5,971275632
6,841,4.0,1550800798
6,847,3.5,955834590
6,856,4.0,989569039
6,857,3.0,1423478976
6,869,2.5,1370600821
6,872,5.0,965588453
6,880,3.5,1383930678
6,887,3.0,1435866041
6,888,4.0,1507266609
6,890,2.5,1077773715
6,906,4.0,1352074093
6,907,2.5,1215124117
6,910,4.0,1262949131
6,914,3.5,1214061337
6,922,4.5,1409070025
6,930,3.5,1425446199
6,934,3.0,1240441735
6,942,3.5,1411358090
6,947,2.0,1399385577
6,954,3.0,1403584602
6,955,5.0,1549509913
6,958,4.0,1406562740
6,959,4.0,1454469141
6,962,3.0,1217864996
6,965,4.0,1240657175
6,972,4.0,1008205973
6,974,4.5,1134091303
6,976,5.0,941723487
6,978,4.0,912397563
6,980,2.5,1019019677
6,982,3.5,1552077762
7,3,3.5,1549891157
7,11,3.0,1292931998
7,14,4.5,1526748469
7,15,3.0,1530676331
7,17,5.0,1175236302
7,27,5.0,1216948486
7,33,5.0,1165410997
7,47,4.0,934714188
7,48,4.0,1064545101
7,49,3.5,1116376970
7,58,4.0,1444510898
7,60,5.0,1226512143
7,61,4.5,1475964327
7,62,3.0,1500678528
7,79,3.0,1023535031
7,81,4.0,1159002928
7,84,4.0,1271885452
7,85,3.5,1416609579
7,88,4.5,1348646532
7,95,3.0,1053014344
7,96,4.5,1449266856
7,97,4.0,963906667
7,104,3.0,1322431589
7,105,3.5,1091590773
7,111,3.5,900160320
7,115,5.0,1439687760
7,121,4.0,1563260200
7,126,4.5,1291093353
7,134,5.0,1489741011
7,141,4.5,1559501320
7,147,3.5,1470303060
7,148,2.5,1024236912
7,151,4.5,1265205759
7,153,3.5,1455215137
7,166,4.0,1266059633
7,169,4.5,1047821560
7,185,3.5,1365334171
7,188,3.5,931527769
7,207,4.5,1481474576
7,221,3.0,1244041729
7,223,5.0,1490117941
7,227,5.0,1326437486
7,232,4.0,1339097450
7,235,3.0,1022152993
7,237,4.0,1251708580
7,242,5.0,1314857811
7,260,3.0,1027175501
7,266,5.0,1494355060
7,268,2.5,1194153954
7,272,4.0,1179096037
7,286,2.5,1240859362
7,287,4.5,1555259618
7,289,4.0,1284165620
7,293,3.0,1082518883
7,294,3.5,1178914854
7,302,5.0,1434608884
7,303,4.0,1535156832
7,307,2.5,1104547577
7,310,4.0,917125324
7,312,3.0,929892153
7,318,3.5,978270669
7,322,3.5,1419206995
7,324,2.5,1330562072
7,328,4.0,1085529195
7,329,3.5,932310742
7,330,3.0,1299151843
7,332,4.5,1189146707
7,342,5.0,1540282478
7,348,4.5,1570040232
7,357,2.5,1203828120
7,372,3.0,1334808804
7,375,4.0,1400578604
7,376,4.5,1249249603
7,380,5.0,1273235296
7,383,3.0,1314679715
7,391,4.5,1023032428
7,407,5.0,1176843912
7,411,3.5,1274552166
7,416,4.0,1539071005
7,421,4.0,1070089956
7,431,3.5,1149050567
7,435,3.0,1204147143
7,440,5.0,1054660314
7,443,3.5,1321555253
7,446,4.0,1092294284
7,453,4.0,1493867923
7,454,3.5,1442942556
7,458,4.0,1501636380
7,463,3.5,1409090834
7,468,3.5,1049016237
7,469,4.5,1343296169
7,471,3.5,1406496411
7,481,4.5,1155935228
7,487,4.0,1069977104
7,509,4.5,1506523431
7,516,4.5,1337451676
7,519,3.0,1566674260
7,525,3.5,1043975671
7,557,3.0,1167352664
7,563,5.0,1349323859
7,566,4.0,1114217852
7,582,4.0,1536792740
7,586,4.5,1163621373
7,589,2.0,1317624099
7,595,5.0,1241820408
7,598,3.5,1122291502
7,600,3.0,915262842
7,604,3.0,926824607
7,605,3.5,1428464690
7,609,4.0,1422341946
7,613,3.5,1047273741
